pin,address,billing_city,current_delq,prior_years,state_description,neighborhood,council_district,ward,tact,public_works_division,pli_division,police_zone,fire_zone,longitude,latitude
0046A00207000000,2605 LINWOOD AVE,"ZELIENOPLE, PA",440.29,1,Residential,Perry South,6,26,42003261500,1,26,1,1-12,-80.01443682,40.47029353
0046A00208000000,2607 LINWOOD AVE,"ZELIENOPLE, PA",438.38,14,Residential,Perry South,6,26,42003261500,1,26,1,1-12,-80.01445066,40.47033558
0046A00209000000,2609 LINWOOD AVE,"ZELIENOPLE, PA",440.3,16,Residential,Perry South,6,26,42003261500,1,26,1,1-12,-80.01446602,40.47037981
0046A00210000000,2611 LINWOOD AVE,"ZELIENOPLE, PA",449.81,2,Residential,Perry South,6,26,42003261500,1,26,1,1-12,-80.01448066,40.47042405
0046A00211000000,2613 LINWOOD AVE,"ZELIENOPLE, PA",465.06,7,Residential,Perry South,6,26,42003261500,1,26,1,1-12,-80.0144992,40.47048417
0046A00212000000,2615 LINWOOD AVE,"PITTSBURGH, PA",346.54,0,Residential,Perry South,6,26,42003261500,1,26,1,1-12,-80.01452453,40.47055913
0046A00221000000,0 LINWOOD AVE,"PITTSBURGH, PA",112.46,1,Residential,Perry South,6,26,42003261500,1,26,1,1-12,-80.01470374,40.47114038
0046A00222000000,2635 LINWOOD AVE,"PITTSBURGH, PA",533.7,0,Residential,Perry South,6,26,42003261500,1,26,1,1-12,-80.01472449,40.47120481
0046A00225000000,2641 LINWOOD AVE,"MC KEES ROCKS, PA",726.2,19,Residential,Perry South,6,26,42003261500,1,26,1,1-12,-80.0146847,40.47141142
0046A00244000000,220 LURAY ST,"PITTSBURGH, PA",876.78,2,Residential,Perry South,6,26,42003261500,1,26,1,1-23,-80.01400651,40.47184204
0046A00247000000,226 LURAY ST,"PITTSBURGH, PA",958.72,6,Residential,Perry South,6,26,42003261500,1,26,1,1-23,-80.01428548,40.47186396
0046A00249000000,0 LURAY ST,"PITTSBURGH, PA",15.25,20,Residential,Perry South,6,26,42003261500,1,26,1,1-23,-80.01446135,40.4718741
0046A00276000000,435 MARSHALL AVE,"PITTSBURGH, PA",380.84,0,Residential,Perry South,6,26,42003261500,1,26,1,1-12,-80.01581081,40.47112499
0046A00279000000,431 MARSHALL AVE,"PITTSBURGH, PA",457.1,9,Residential,Perry South,6,26,42003261500,1,26,1,1-12,-80.01560026,40.47124478
0046A00280000000,429 MARSHALL AVE,"SAN JOSE, CA",831.01,19,Residential,Perry South,6,26,42003261500,1,26,1,1-12,-80.01547703,40.47127604
0046A00289000000,0 LINWOOD AVE,"PITTSBURGH, PA",367.87,20,Residential,Perry South,6,26,42003261500,1,26,1,1-12,-80.01507029,40.47174136
0046A00290000000,0 LINWOOD AVE,"PITTSBURGH, PA",11.44,18,Residential,Perry South,6,26,42003261500,1,26,1,1-12,-80.01499881,40.47171536
0046A00291000000,0 LINWOOD AVE,"PITTSBURGH, PA",11.44,20,Residential,Perry South,6,26,42003261500,1,26,1,1-12,-80.01492516,40.47168382
0046A00292000000,0 LINWOOD AVE,"ORANGE, CA",11.44,15,Residential,Perry South,6,26,42003261500,1,26,1,1-12,-80.01485149,40.4716597
0046B00010000000,2610 MAPLE AVE,"PITTSBURGH, PA",195.75,0,Other,Perry South,6,26,42003261500,1,26,1,1-23,-80.00783309,40.4719293
0046B00047000000,0 PUSEY ST,",",297.34,20,Residential,Perry South,6,26,42003261500,1,26,1,1-23,-80.00874234,40.47208031
0046B00048000000,0 PUSEY ST,"PITTSBURGH, PA",284,17,Residential,Perry South,6,26,42003261500,1,26,1,1-23,-80.00886623,40.47207705
0046B00049000000,207 PUSEY ST,"PITTSBURGH, PA",587.05,20,Residential,Perry South,6,26,42003261500,1,26,1,1-23,-80.00899834,40.47204739
0046B00056000000,2644 PERRYSVILLE AVE,"PITTSBURGH, PA",1318.97,10,Residential,Perry South,6,26,42003261500,1,26,1,1-23,-80.00973979,40.47189504
0046B00060000000,2642 PERRYSVILLE AVE,"PITTSBURGH, PA",449.47,0,Residential,Perry South,6,26,42003261500,1,26,1,1-23,-80.00951325,40.4718889
0046B00073000002,2610 PERRYSVILLE AVE,"PITTSBURGH, PA",1806.91,6,Commercial,Perry South,6,26,42003261500,1,26,1,1-23,-80.00844044,40.47149829
0046B00078000000,2600 PERRYSVILLE AVE,"PITTSBURGH, PA",2464.07,1,Commercial,Perry South,6,26,42003261500,1,26,1,1-23,-80.00829363,40.47120714
0046B00080000000,0 PERRYSVILLE AVE,"PITTSBURGH, PA",95.3,1,Commercial,Perry South,6,26,42003261400,1,26,1,1-23,-80.00820541,40.47094625
0046B00088000000,0 PERRYSVILLE AVE,"PITTSBURGH, PA",173.46,13,Residential,Perry South,6,26,42003261400,1,26,1,1-23,-80.00806636,40.47052451
0046B00090000000,2526 PERRYSVILLE AVE,"PITTSBURGH, PA",136.09,11,Residential,Perry South,6,26,42003261400,1,26,1,1-23,-80.00814839,40.47039052
0046B00092000000,2522 PERRYSVILLE AVE,"CLEVELAND, OH",202.04,2,Residential,Perry South,6,26,42003261400,1,26,1,1-23,-80.00802082,40.47029739
0046B00098000000,2511 MAPLE AVE,"PITTSBURGH, PA",766.21,12,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00775565,40.46999244
0046B00110000000,2525 PERRYSVILLE AVE,"WEXFORD, PA",571.82,16,Commercial,Perry South,6,26,42003261400,1,26,1,1-23,-80.00873798,40.47039303
0046B00117000000,0 PERRYSVILLE AVE,"PITTSBURGH, PA",364.06,0,Commercial,Perry South,6,26,42003261400,1,26,1,1-23,-80.00884927,40.47077482
0046B00118000000,2539 PERRYSVILLE AVE,"PITTSBURGH, PA",2426.34,2,Commercial,Perry South,6,26,42003261400,1,26,1,1-23,-80.00888809,40.470844
0046B00130000000,2941 N CHARLES ST,"PITTSBURGH, PA",905,0,Residential,Perry South,6,26,42003261500,1,26,1,1-23,-80.00969746,40.47103635
0046B00144000000,2915 N CHARLES ST,"PITTSBURGH, PA",1372.34,0,Residential,Perry South,6,26,42003261500,1,26,1,1-23,-80.010715,40.47083985
0046B00147000000,2903 N CHARLES ST,"PITTSBURGH, PA",678.56,10,Residential,Perry South,6,26,42003261500,1,26,1,1-23,-80.0110589,40.47077296
0046B00193000000,18 ELLZEY ST,"COPPELL, TX",128.62,0,Residential,Perry South,6,26,42003261500,1,26,1,1-23,-80.01034805,40.4712931
0046B00194000000,0 ELLZEY ST,"CORAOPOLIS, PA",274.46,11,Residential,Perry South,6,26,42003261500,1,26,1,1-23,-80.01043208,40.47128151
0046B00236000000,0 ELLIS ST,"ALBION, PA",301.15,14,Residential,Perry South,6,26,42003261500,1,26,1,1-23,-80.01100624,40.47105783
0046B00237000000,0 ELLIS ST,"PITTSBURGH, PA",22.87,14,Residential,Perry South,6,26,42003261500,1,26,1,1-23,-80.01104415,40.47111529
0046B00239000000,0 ELLIS ST,",",301.15,20,Residential,Perry South,6,26,42003261500,1,26,1,1-23,-80.01108123,40.47124054
0046B00243000000,0 ELLIS ST,",",301.15,20,Residential,Perry South,6,26,42003261500,1,26,1,1-23,-80.01117364,40.47150905
0046B00250000000,0 ELLIS ST,"PITTSBURGH, PA",301.15,20,Residential,Perry South,6,26,42003261500,1,26,1,1-23,-80.0113332,40.47196962
0046B00255000000,2641 SHELTON AVE,"PITTSBURGH, PA",346.91,2,Residential,Perry South,6,26,42003261500,1,26,1,1-23,-80.01195387,40.47193187
0046B00256000000,2639 SHELTON AVE,"PITTSBURGH, PA",505.1,16,Residential,Perry South,6,26,42003261500,1,26,1,1-23,-80.01192605,40.47185981
0046C00008000000,0 EAST ST,"PITTSBURGH, PA",276.38,20,Residential,Spring Hill-City View,6,26,42003262000,1,26,1,1-11,-80.00406654,40.47190442
0046C00216000000,0 MAGNET ST,",",22.87,20,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00630969,40.47125637
0046C00217000000,2588 MAGNET ST,"PITTSBURGH, PA",77.53,17,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00638206,40.47125047
0046C00220000000,6 MAGNET ST,"PITTSBURGH, PA",344.99,17,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00652678,40.47114444
0046C00221000000,0 MAGNET ST,"PITTSBURGH, PA",245.88,20,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00660919,40.4711501
0046C00222000000,2596 MAGNET ST,"PITTSBURGH, PA",497.48,3,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00668395,40.47114563
0046C00224000000,0 MAGNET ST,"PITTSBURGH, PA",13.35,20,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00684016,40.4711379
0046C00225000000,0 MAGNET ST,"PITTSBURGH, PA",13.35,20,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00691028,40.47112412
0046C00226000000,0 MAGNET ST,"BROOKLYN, NY",11.44,14,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00698175,40.47110995
0046C00227000000,2606 MAGNET ST,"PITTSBURGH, PA",489.85,7,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00705522,40.47108358
0046C00234000000,0 MAGNET ST,"PITTSBURGH, PA",343.08,20,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00649952,40.47078084
0046C00236000000,0 MAGNET ST,",",17.16,20,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00637227,40.47078053
0046C00237000000,0 MAGNET ST,"PITTSBURGH, PA",17.16,20,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00628516,40.47078384
0046C00238000000,0 MAGNET ST,"HARRISVILLE, PA",17.16,20,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00619566,40.47078414
0046C00239000000,0 MAGNET ST,"PITTSBURGH, PA",17.16,20,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00610921,40.47078097
0046C00240000000,0 MAGNET ST,"PITTSBURGH, PA",268.76,13,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00596962,40.47082542
0046C00245000000,0 LAWTON AVE,"BRADENTON, FL",11.44,16,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00680435,40.47046705
0046C00247000000,402 LAWTON AVE,"PITTSBURGH, PA",526.07,3,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00669751,40.47045111
0046C00248000000,404 LAWTON AVE,"PITTSBURGH, PA",846.28,15,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00659554,40.47045297
0046C00249000000,0 LAWTON AVE,"PITTSBURGH, PA",85.78,20,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00649027,40.47045327
0046C00250000000,0 LAWTON AVE,",",85.78,20,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00638644,40.47045358
0046C00251000000,414 LAWTON AVE,"HERMITAGE, PA",502.82,1,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00620786,40.47045501
0046C00303000000,2455 LYZELL ST,"PITTSBURGH, PA",190.6,12,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00616418,40.47015735
0046C00304000000,2453 LYZELL ST,"ALLISON PARK, PA",282.09,17,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00611636,40.47008097
0046C00307000000,2447 LYZELL ST,"PITTSBURGH, PA",642.33,10,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00605157,40.4698857
0046C00308000000,2443 LYZELL ST,"PITTSBURGH, PA",258.86,4,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.0060177,40.46977479
0046C00313000000,0 HAZELTON ST,"PITTSBURGH, PA",257.32,9,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00652813,40.47000494
0046C00314000000,0 HAZELTON ST,"PITTSBURGH, PA",257.32,2,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00651032,40.46993976
0046C00315000000,0 HAZELTON ST,"PITTSBURGH, PA",257.32,20,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00648574,40.46987146
0046C00320000000,2500 MAPLE AVE,"PITTSBURGH, PA",899.66,15,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00715221,40.4698481
0046C00334000000,2530 MAPLE AVE,"PITTSBURGH, PA",920.61,3,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.0073886,40.47059073
0046C00341000000,2544 MAPLE AVE,"PITTSBURGH, PA",571.8,4,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00752531,40.47100395
0046D00206000000,2340 GERSHON ST,"PITTSBURGH, PA",181.08,3,Residential,Spring Hill-City View,1,26,42003262000,1,26,1,1-11,-80.00046882,40.47012097
0046D00220000000,0 SUNSET AVE,"PITTSBURGH, PA",245.88,20,Residential,Spring Hill-City View,1,26,42003262000,1,26,1,1-11,-80.00028806,40.4700496
0046D00228000000,2445 SUNSET AVE,"PITTSBURGH, PA",430.75,14,Residential,Spring Hill-City View,1,26,42003262000,1,26,1,1-11,-80.000568,40.47046357
0046E00070000000,2622 N CHARLES ST,"PITTSBURGH, PA",190.6,1,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.01493193,40.46847221
0046E00076000000,0 N CHARLES ST,",",9.54,16,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.01523919,40.46824057
0046E00077000000,2600 N CHARLES ST,"PITTSBURGH, PA",893.93,0,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.01537132,40.46815682
0046E00129000000,2624 KENN ST,"PITTSBURGH, PA",864.96,0,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.01417457,40.46814793
0046E00131000000,2620 KENN ST,"SEVERN, MD",1345.66,0,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.0143435,40.46801759
0046E00135000000,2612 KENN ST,"PITTSBURGH, PA",868.77,0,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.01490779,40.46787292
0046E00148000000,2570 N CHARLES ST,"PITTSBURGH, PA",1738.28,0,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.01597452,40.46748838
0046E00170000000,0 CHESTER AVE,"LONG ISLAND CI, NY",15.25,14,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.01477468,40.46734098
0046E00177000000,312 CHESTER AVE,"PITTSBURGH, PA",533.34,1,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.014057,40.46759411
0046E00183000100,0 CHESTER AVE,"PITTSBURGH, PA",5.73,6,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.01221102,40.46721329
0046E00183000500,0 CHESTER AVE,",",5.73,18,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.01217827,40.46735794
0046E00188000000,222 CHESTER AVE,"PITTSBURGH, PA",360.24,1,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.01239776,40.46735041
0046E00211000000,2424 WILSON AVE,"HIALEAH, FL",697.62,11,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.0134077,40.46807681
0046E00231000000,2431 MCINTYRE PL,"PITTSBURGH, PA",51.03,1,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.01300943,40.46806359
0046E00244000000,0 MAYWOOD ST,",",301.15,20,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.01195694,40.46801108
0046E00252000000,0 MAYWOOD ST,",",306.88,20,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.01250496,40.46798051
0046E00257000000,0 W MCINTYRE AVE,"RALEIGH, NC",276.38,20,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.01206347,40.46831534
0046E00260000000,121 W MCINTYRE AVE,"SUN CITY, AZ",703.32,0,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.01231824,40.46826838
0046E00263000000,143 W MCINTYRE AVE,"PITTSBURGH, PA",621.38,4,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.01251552,40.46823081
0046E00265000000,149 W MCINTYRE AVE,"COPPELL, TX",186.44,0,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.0126815,40.4681998
0046E00267000000,0 W MCINTYRE AVE,",",17.16,20,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.01276054,40.46852127
0046E00274000000,134 W MCINTYRE AVE,"PITTSBURGH, PA",548.93,2,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.0122166,40.4686238
0046F00030000000,39 KENWOOD AVE,"PITTSBURGH, PA",239.8,3,Residential,Perry South,6,26,42003261400,1,26,1,1-23,-80.01071417,40.46931661
0046F00031000000,38 KENWOOD AVE,"PITTSBURGH, PA",642.33,9,Residential,Perry South,6,26,42003261400,1,26,1,1-23,-80.01064376,40.46933315
0046F00033000000,36 KENWOOD AVE,"PITTSBURGH, PA",436.12,9,Residential,Perry South,6,26,42003261400,1,26,1,1-23,-80.01050214,40.46935553
0046F00034000000,0 KENWOOD AVE,"PITTSBURGH, PA",95.3,20,Residential,Perry South,6,26,42003261400,1,26,1,1-23,-80.01043022,40.46937234
0046F00041000000,28 KENWOOD AVE,"PITTSBURGH, PA",224.66,2,Residential,Perry South,6,26,42003261400,1,26,1,1-23,-80.00982786,40.46948521
0046F00042000000,27 KENWOOD AVE,"PITTSBURGH, PA",787.19,4,Residential,Perry South,6,26,42003261400,1,26,1,1-23,-80.00974357,40.46949867
0046F00043000000,0 KENWOOD AVE,"PITTSBURGH, PA",266.84,10,Residential,Perry South,6,26,42003261400,1,26,1,1-23,-80.00966095,40.46951201
0046F00076000000,12 W MCINTYRE AVE,"PITTSBURGH, PA",1034.97,9,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.00987582,40.46895448
0046F00080000000,18 W MCINTYRE AVE,"HARVEST, AL",1015.9,0,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.01010231,40.4688553
0046F00088000000,0 KENWOOD AVE,"PITTSBURGH, PA",343.08,2,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.01044664,40.46900538
0046F00093000000,40 W MCINTYRE AVE,"FORT MILL, SC",878.68,20,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.01091151,40.46886183
0046F00106000000,109 W MCINTYRE AVE,"PITTSBURGH, PA",281.75,9,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.01155183,40.468411
0046F00130000000,2421 PERRYSVILLE AVE,"PITTSBURGH, PA",659.66,0,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.01036708,40.46819981
0046F00145000000,106 MAYWOOD ST,"PITTSBURGH, PA",552.57,0,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.01087338,40.46802596
0046F00174000000,113 MAYWOOD ST,"MC KEES ROCKS, PA",331.31,1,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.01111604,40.46754658
0046F00176000000,109 MAYWOOD ST,"PITTSBURGH, PA",796.73,13,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.01087284,40.46759505
0046F00179000000,104 W BURGESS ST,"PITTSBURGH, PA",882.49,0,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.01087061,40.467391
0046F00180000000,108 W BURGESS ST,"PITTSBURGH, PA",758.61,9,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.01098352,40.46733893
0046F00207000000,2434 PERRYSVILLE AVE,"PITTSBURGH, PA",846.29,0,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.00926234,40.46846841
0046F00212000000,2440 PERRYSVILLE AVE,"PITTSBURGH, PA",1042.59,2,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.00921602,40.46862756
0046F00216000000,115 E MCINTYRE AVE,"PITTSBURGH, PA",552.74,3,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00895674,40.46862338
0046F00218000000,3 E MCINTYRE AVE,"PITTSBURGH, PA",250,0,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00881914,40.46861461
0046F00222000000,121 E MCINTYRE AVE,"ALLEN, TX",1143.6,0,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00853158,40.46860748
0046F00234000000,0 PERRYSVILLE AVE,"PITTSBURGH, PA",405.99,18,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00802253,40.46943632
0046F00237000000,0 PERRYSVILLE AVE,"PITTSBURGH, PA",350.7,16,Residential,Perry South,6,26,42003261400,1,26,1,1-12,-80.0079068,40.46971647
0046F00256000000,2419 MAPLE AVE,"PITTSBURGH, PA",363.7,1,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00868012,40.46841095
0046F00257000000,2417 MAPLE AVE,"PITTSBURGH, PA",211.96,0,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00873356,40.46833937
0046F00258000000,2415 MAPLE AVE,"PITTSBURGH, PA",697.26,0,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.0087876,40.46826409
0046F00262000000,2403 MAPLE AVE,"PITTSBURGH, PA",840.56,2,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00893511,40.46793017
0046F00278000000,2342 MAPLE AVE,"PITTSBURGH, PA",779.56,4,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00838674,40.46765199
0046F00310000000,2403 OSGOOD ST,"PITTSBURGH, PA",556.21,12,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00787908,40.46817909
0046F00323000000,2337 OSGOOD ST,"NEWARK, NJ",949.19,13,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00795804,40.46753776
0046F00325000000,2335 OSGOOD ST,"PITTSBURGH, PA",179.61,1,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00792854,40.46745946
0046G00006000000,0 KENWOOD AVE,"ALLISON PARK, PA",123.9,16,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.0071939,40.4695268
0046G00008000000,2449 HAZELTON ST,"PITTSBURGH, PA",663.29,3,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00700195,40.46967787
0046G00024000000,232 E MCINTYRE AVE,"PITTSBURGH, PA",953,1,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00683461,40.46919187
0046G00027000000,224 E MCINTYRE AVE,"PITTSBURGH, PA",319.42,2,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00706707,40.46917504
0046G00029000000,0 E MCINTYRE AVE,"MONROEVILLE, PA",316.4,15,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00719797,40.4691617
0046G00031000000,214 E MCINTYRE AVE,"PITTSBURGH, PA",316.4,8,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00738715,40.469063
0046G00032000000,208 E MCINTYRE AVE,"PITTSBURGH, PA",872.95,8,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00757686,40.46912886
0046G00033000000,0 E MCINTYRE AVE,"PITTSBURGH, PA",17.16,17,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00768666,40.4691019
0046G00035000000,202 E MCINTYRE AVE,"PITTSBURGH, PA",1143.6,12,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00780177,40.46902196
0046G00038000000,0 OSGOOD ST,"PITTSBURGH, PA",34.31,20,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.0073429,40.46882503
0046G00053000000,2422 OSGOOD ST,"PITTSBURGH, PA",423.15,1,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00702275,40.46857964
0046G00054000000,0 OSGOOD ST,"PITTSBURGH, PA",291.63,9,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00695796,40.46865729
0046G00055000000,227 E MCINTYRE AVE,"PITTSBURGH, PA",266.23,1,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00690529,40.46879593
0046G00060000000,0 HAZELTON ST,"SEWICKLEY, PA",13.35,20,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00664114,40.46875046
0046G00064000000,0 HAZELTON ST,"PHILADELPHIA, PA",85.78,20,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00659094,40.46848093
0046G00065000000,0 HAZELTON ST,"ATLANTIC BEACH, FL",17.16,10,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00656723,40.46840283
0046G00069000000,0 E BURGESS ST,"PITTSBURGH, PA",352.62,17,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00687825,40.46830809
0046G00082000000,2326 OSGOOD ST,"PITTSBURGH, PA",65.2,10,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00739097,40.46739114
0046G00098000000,0 PITKIN ST,"PITTSBURGH, PA",19.06,20,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00702728,40.46772434
0046G00133000000,0 SUFFOLK ST,"GALLOWAY, NJ",348.81,6,Residential,Perry South,6,26,42003261400,1,26,1,1-22,-80.00569914,40.46741329
